URL,Size,OutLinks,Type
https://www.yahoo.com/news/protests-against-trumps-visit-place-slideshow-wp-192827596/photo-p-demonstrators-protest-against-visit-photo-112827058.html,401404,67,text/html
https://www.yahoo.com/news/marquee-texas-senate-race-cruz-orourke-take-debate-stage-160540574.html,387577,84,text/html
https://www.yahoo.com/news/donald-trump-calls-for-total-and-complete-214105912.html,325428,65,text/html
https://www.yahoo.com/news/donald-trump-retweets-deputy-leader-britain-firsts-anti-muslim-posts-115801522.html,371904,83,text/html
https://www.yahoo.com/news/giuliani-says-trump-asked-him-how-to-legally-enact-muslim-ban-174303609.html,346078,69,text/html
https://www.yahoo.com/news/die-protesters-dragged-away-mcconnell-slideshow-wp-184425932/photo-p-stephanie-woodward-rochester-ny-photo-184425907.html,351415,67,text/html
https://www.yahoo.com/news/die-protesters-dragged-away-mcconnell-slideshow-wp-184425932/photo-p-protester-escorted-police-being-photo-184425677.html,353146,70,text/html
https://www.yahoo.com/news/trump-fumes-twitter-ex-homeland-security-chief-testifies-russian-cyberattacks-154946956.html,345938,70,text/html
https://www.yahoo.com/news/1379539-164305656.html,335411,62,text/html
https://www.yahoo.com/news/trump-admits-no-tapes-comey-meetings-173529790.html,332270,72,text/html
https://www.yahoo.com/news/one-law-firm-two-sets-of-clients-donald-trump-141244251.html,345609,72,text/html
https://www.yahoo.com/news/just-year-republicans-became-far-skeptical-claims-racism-222912963.html,344545,72,text/html
https://www.yahoo.com/news/white-house-concedes-russia-meddled-campaign-denies-changed-result-201048140.html,343991,68,text/html
https://www.yahoo.com/news/trump-talked-about-wikileaks-incessantly-during-last-month-of-campaign-analysis-finds-175831999.html,347138,69,text/html
https://www.yahoo.com/news/1379539-164305656.html?soc_src=mail&soc_trk=ma,335789,63,text/html
https://www.yahoo.com/news/paul-ryan-welcomes-obamas-overdue-russia-retaliation-202743095.html,341855,66,text/html
https://www.yahoo.com/news/lance-armstrong-interview-podcast-tour-de-france-105700077.html,401722,92,text/html
https://www.yahoo.com/news/tropical-storm-cindy-slideshow-wp-193208084.html,369385,60,text/html
https://www.yahoo.com/news/russia-debacle-destroys-last-rationale-trump-myth-genius-ceo-090002823.html,362135,81,text/html
https://www.yahoo.com/news/tim-kaine-u-s-strikes-syrian-forces-completely-illegal-211918332.html,343638,71,text/html
https://www.yahoo.com/news/buoyant-trump-spouts-boasts-proposals-falsehoods-iowa-rally-034033219.html,358912,74,text/html
https://www.yahoo.com/news/gop-official-apologizes-saying-scalise-shooting-helps-party-ga-election-190706820.html,329410,66,text/html
https://www.yahoo.com/news/trump-visits-devastation-deadly-california-slideshow-wp-201816003/photo-p-president-donald-trump-waves-photo-201816939.html,373369,68,text/html
https://www.yahoo.com/news/trump-visits-devastation-deadly-california-slideshow-wp-201816003/photo-p-president-donald-trump-greets-photo-201816226.html,375226,71,text/html
https://www.yahoo.com/news/presidential-turkey-pardons-look-back-110044549/photo-p-president-eisenhower-rests-hand-photo-110044171.html,373425,68,text/html
https://www.yahoo.com/news/presidential-turkey-pardons-look-back-110044549/photo-p-president-harry-truman-squints-photo-110044730.html,371562,65,text/html
https://www.yahoo.com/news/how-this-l-a-house-districts-special-election-could-mark-a-new-direction-for-democrats-090017750.html,380852,87,text/html
https://www.yahoo.com/news/crikey-photographer-gets-close-dangerous-slideshow-wp-194138935/photo-p-alex-suh-traveled-banco-photo-194138078.html,345919,67,text/html
https://www.yahoo.com/news/protesters-across-country-oppose-gops-slideshow-wp-133309283/photo-p-demonstrators-rally-outside-capitol-photo-150009959.html,434665,66,text/html
https://www.yahoo.com/news/protesters-across-country-oppose-gops-slideshow-wp-133309283/photo-p-p-j-espinal-l-photo-150009506.html,433856,69,text/html
https://www.yahoo.com/news/trump-adviser-stands-saying-clinton-143109233.html,321286,64,text/html
https://www.yahoo.com/news/whistleblower-trump-v-executive-order-risks-dog-pony-show-154041191.html,337767,73,text/html
https://www.yahoo.com/news/theater-refuses-back-trump-depiction-julius-caesar-131233410.html,331690,70,text/html
https://www.yahoo.com/news/endgame-mosul-iraqi-forces-storm-slideshow-wp-184819845.html,399767,63,text/html
https://www.yahoo.com/news/whatever-happens-kavanaugh-trump-already-made-2018-year-woman-174035114.html,452827,105,text/html
https://www.yahoo.com/news/kavanaugh-ford-testify-senate-judiciary-slideshow-wp-145913238.html,399636,65,text/html
https://www.yahoo.com/news/field-guide-legal-teams-kavanaughs-hearing-115938294.html,418260,82,text/html
https://www.yahoo.com/news/new-kavanaugh-allegations-dont-change-fact-politics-200927797.html,373995,75,text/html
https://www.yahoo.com/news/capitol-hill-protests-mark-rising-wave-kavanaugh-opposition-211849005.html,361399,73,text/html
https://www.yahoo.com/news/calendar-kavanaugh-controversial-nomination-appellate-court-185749654.html,369523,75,text/html
https://www.yahoo.com/news/anita-hills-testimony-thomas-ushered-year-woman-will-ford-bring-another-one-012030933.html,373268,75,text/html
https://www.yahoo.com/news/nationwide-protests-held-support-mueller-slideshow-wp-165346499/photo-p-thousands-yorkers-joined-coalition-photo-165346823.html,395632,68,text/html
https://www.yahoo.com/news/congress-time-soul-searching-abortion-090033472.html,372344,80,text/html
https://www.yahoo.com/news/voices-catalan-referendum-barcelona-slideshow-wp-020519526.html,367664,68,text/html
https://www.yahoo.com/news/deadly-wildfires-ravage-northern-california-slideshow-wp-130954649.html,396069,64,text/html
https://www.yahoo.com/news/violence-erupts-catalans-vote-referendum-slideshow-wp-144705508.html,377560,64,text/html
https://www.yahoo.com/news/trump-wanted-loyalty-halt-flynn-probe-10-takeaways-comeys-prepared-testimony-190857713.html,387596,78,text/html
https://www.yahoo.com/news/trump-predicts-paris-attack-will-sway-french-election-145817082.html,344410,77,text/html
https://www.yahoo.com/news/obama-endorses-macron-trump-favored-le-pen-134444244.html,333039,71,text/html
https://www.yahoo.com/news/pentagon-report-found-flynn-lied-russia-contacts-seeking-security-clearance-205811956.html,349710,69,text/html
https://www.yahoo.com/news/iraqi-forces-close-isis-mosul-civilians-still-caught-crossfire-211639446.html,335594,66,text/html
https://www.yahoo.com/news/operation-git-meow-mission-save-gitmos-feral-cats-182951007.html,344051,72,text/html
https://www.yahoo.com/news/horrible-feeling-mother-missing-manchester-concertgoer-describes-chaos-attack-140210462.html,337143,68,text/html
https://www.yahoo.com/news/anti-maduro-protests-continue-venezuela-slideshow-wp-132714046/photo-p-demonstrator-astride-her-bicycle-photo-132714095.html,369852,64,text/html
https://www.yahoo.com/news/republicans-wonder-will-fill-ryans-shoes-150617306.html,349109,69,text/html
https://www.yahoo.com/news/oklahoma-teachers-strike-rally-state-slideshow-wp-182049779.html,350020,64,text/html
https://www.yahoo.com/news/animal-survivors-california-fires-slideshow-wp-180853844/photo-p-chicken-rescued-fire-safe-photo-080853454.html,400153,72,text/html
https://www.yahoo.com/news/president-trump-bernie-sanders-draw-battle-lines-florida-governors-race-180825978.html,339596,71,text/html
https://www.yahoo.com/news/trump-calls-koch-brothers-total-joke-overrated-104941791.html,336069,61,text/html
https://www.yahoo.com/news/suspicious-packages-sent-top-democrats-slideshow-wp-172213218/photo-p-president-donald-trump-arrives-photo-112213194.html,408655,73,text/html
https://www.yahoo.com/news/20-members-congress-ask-fbi-review-ivanka-trumps-security-clearance-061759951.html,355877,75,text/html
https://www.yahoo.com/news/coulter-wont-back-sit-pipe-delta-seat-mishap-144933498.html,339316,79,text/html
https://www.yahoo.com/news/white-house-publishes-profanity-laced-criticisms-voter-fraud-commission-150402914.html,345796,75,text/html
https://www.yahoo.com/news/mcconnell-plan-fails-will-democrats-republicans-work-together-fix-health-care-220450895.html,341419,66,text/html
https://www.yahoo.com/news/white-house-stephen-miller-doubles-172907955.html,321574,66,text/html
https://www.yahoo.com/news/bashar-al-assad-s-syrian-torture-chambers-205323124.html?ref=gs&soc_src=mail&soc_trk=ma,416720,68,text/html
https://www.yahoo.com/news/trump-declares-hacking-had-no-effect-on-the-outcome-of-the-election-203228969.html,346027,66,text/html
https://www.yahoo.com/news/gop-sen-heller-receives-threatening-note-health-care-192540773.html,330014,69,text/html
https://www.yahoo.com/news/trump-unveils-made-america-week-slideshow-wp-201806560.html,342485,60,text/html
https://www.yahoo.com/news/made-america-week-white-house-fields-questions-whats-not-trump-products-214811656.html,346693,73,text/html
https://www.yahoo.com/news/new-senate-proposal-repeal-obamacare-already-brink-defeat-162318631.html,346102,68,text/html
https://www.yahoo.com/news/12-things-eyes-trying-tell-164056910/photo-p-rel-nofollow-href-http-photo-203403534.html,359108,67,text/html
https://www.yahoo.com/news/democracy-darkest-moment-watergate-conspiracy-slideshow-wp-193445772/photo-p-u-district-court-judge-photo-193445110.html,407154,67,text/html
https://www.yahoo.com/news/republicans-denounce-trump-plan-welfare-farmers-hit-tariffs-205952800.html,343804,75,text/html
https://www.yahoo.com/news/pompeo-defends-trump-foreign-policy-hearing-even-cant-say-010235801.html,351705,67,text/html
https://www.yahoo.com/news/23-best-cupcakes-thanksgiving-162711382/photo-p-pretzel-sticks-one-deliciously-photo-175410874.html,377973,68,text/html
https://www.yahoo.com/news/trump-wishes-mccain-speedy-recovery-need-vote-211709159.html,331241,64,text/html
https://www.yahoo.com/news/epa-chief-admits-climate-change-is-real-but-the-real-issue-is-how-much-we-contribute-to-it-174107546.html,343518,67,text/html
https://www.yahoo.com/news/live-st-petersburg-metro-explosion-131231080.html,317270,62,text/html
https://www.yahoo.com/news/st-petersburg-metro-blast-least-slideshow-wp-134154647.html,386733,64,text/html
https://www.yahoo.com/news/eyes-main-street-2018-wilson-slideshow-wp-181447644/photo-p-gareth-bright-p-photo-181447368.html,342048,77,text/html
https://www.yahoo.com/news/revisiting-o-j-simpson-saga-slideshow-wp-153403883/photo-p-o-j-simpson-ex-photo-153403414.html,403879,64,text/html
https://www.yahoo.com/news/president-trump-keeps-lawmakers-guessing-gun-meeting-234223042.html,361116,72,text/html
https://www.yahoo.com/news/fast-moving-wildfire-ravages-paradise-slideshow-wp-144039277/photo-p-california-gov-jerry-brown-photo-131539852.html,409157,69,text/html
https://www.yahoo.com/news/fast-moving-wildfire-ravages-paradise-slideshow-wp-144039277/photo-p-members-california-army-national-photo-131539190.html,408069,66,text/html
https://www.yahoo.com/news/gianforte-wins-montana-special-house-election-despite-charged-assault-044756860.html?soc_src=mail&soc_trk=ma,355450,69,text/html
https://www.yahoo.com/news/trump-the-leaks-are-absolutely-real-the-news-is-fake-195441027.html,338166,66,text/html
https://www.yahoo.com/news/lawmakers-demand-trump-release-transcript-russia-meeting-one-172605036.html,354047,85,text/html
https://www.yahoo.com/news/u-lawmakers-want-fresh-sanctions-hezbollah-221808276.html,321667,58,text/html
https://www.yahoo.com/news/beach-fiasco-christie-nj-lawmakers-reach-deal-end-shutdown-154106599.html,353932,74,text/html
https://www.yahoo.com/news/ravaged-opioids-rural-w-va-community-fears-gutting-medicaid-212001894.html,410988,73,text/html
https://www.yahoo.com/news/trump-claims-credit-chicago-strike-force-address-gun-violence-202912946.html,384542,95,text/html
https://www.yahoo.com/news/reactions-north-korea-claims-first-slideshow-wp-133027582.html,357044,60,text/html
https://www.yahoo.com/news/estonias-foreign-minister-describes-challenges-diplomats-face-dealing-trump-210802968.html,357422,69,text/html
https://www.yahoo.com/news/white-house-denies-trump-sending-mixed-messages-moscow-see-incoherence-014322622.html,397968,78,text/html
https://www.yahoo.com/news/trump-declares-nobodys-tougher-russia-still-hopes-good-relationship-putin-203410916.html,348657,68,text/html
https://www.yahoo.com/news/ukraine-forgotten-war-europe-slideshow-wp-143931003/photo-p-damaged-buildings-seen-frontline-photo-143931445.html,457159,91,text/html
https://www.yahoo.com/news/hillary-clinton-im-part-resistance-191533295.html,327044,66,text/html
https://www.yahoo.com/news/disgraceful-appalling-toobin-tears-o-j-simpsons-parole-testimony-202415925.html,334604,69,text/html
https://www.yahoo.com/news/want-antonio-brown-getting-way-223348449.html,334391,74,text/html
https://www.yahoo.com/news/bernie-sanders-launches-second-democratic-u-presidential-bid-120856584.html,333092,61,text/html
https://www.yahoo.com/news/us-probe-looking-kushner-foreign-business-contacts-report-011245099.html,325563,58,text/html
https://www.yahoo.com/news/five-dead-york-river-helicopter-slideshow-wp-103913509/photo-p-photo-provided-national-transportation-photo-103913518.html,368373,67,text/html
https://www.yahoo.com/news/fall-confederacy-slideshow-wp-183325925/photo-p-workers-prepare-down-statue-photo-183325547.html,371839,66,text/html
https://www.yahoo.com/news/andrew-mccabe-fbis-acting-director-comey-firing-162259607.html,341329,82,text/html
https://www.yahoo.com/news/nationwide-protests-against-zero-tolerance-slideshow-wp-210203107/photo-p-protesters-carry-signs-chant-photo-194503118.html,410288,68,text/html
https://www.yahoo.com/news/nationwide-protests-against-zero-tolerance-slideshow-wp-210203107/photo-p-girl-wears-jacket-references-photo-194503674.html,408311,65,text/html
https://www.yahoo.com/news/down-ticket-5-republicans-finally-000000015.html,407888,107,text/html
https://www.yahoo.com/news/along-u-mexico-border-190123018.html,392790,65,text/html
https://www.yahoo.com/news/in-americas-forgotten-places-trumps-supporters-hope-to-be-heard-finally-233159431.html,349575,64,text/html
https://www.yahoo.com/news/scenes-road-donald-trump-america-slideshow-wp-223012896.html,392633,64,text/html
https://www.yahoo.com/news/weed,317679,77,text/html
https://www.yahoo.com/news/trump-says-iran-not-living-spirit-nuclear-deal-210623560.html,328880,66,text/html
https://www.yahoo.com/news/less-than-meets-the-eye-to-manafort-offer-to-cooperate-in-probe-205020935.html,335537,68,text/html
https://www.yahoo.com/news/judge-sitting-island-jeff-sessions-dismisses-hawaii-courts-travel-ban-ruling-194034136.html,337307,71,text/html
https://www.yahoo.com/news/congress-moves-ahead-with-russian-election-hacking-probes-233614475.html,337473,65,text/html
